accenumb,campaign,trait,value
TA00020,2005-2006,plant_height,88
TA00020,2005-2006,powdery_mildew,0
TA00020,2005-2006,septoria_tritici_ssp,0
TA00022,2005-2006,days_to_heading,126
TA00022,2005-2006,plant_height,63
TA00023,2005-2006,days_to_heading,124
TA00023,2005-2006,leaf_rust,2
TA00023,2005-2006,plant_height,117
TA00023,2005-2006,powdery_mildew,0
TA00023,2005-2006,septoria_tritici_ssp,0
TA00024,2005-2006,days_to_heading,128
TA00024,2005-2006,leaf_rust,0
TA00024,2005-2006,plant_height,108
TA00024,2005-2006,powdery_mildew,4
TA00024,2005-2006,septoria_tritici_ssp,0
TA00025,2005-2006,days_to_heading,123
TA00025,2005-2006,leaf_rust,2
TA00025,2005-2006,plant_height,118
TA00025,2005-2006,powdery_mildew,2
TA00025,2005-2006,septoria_tritici_ssp,0
TA00026,2005-2006,days_to_heading,135
TA00026,2005-2006,leaf_rust,0
TA00026,2005-2006,plant_height,132
TA00026,2005-2006,powdery_mildew,7
TA00026,2005-2006,septoria_tritici_ssp,0
TA00027,2005-2006,days_to_heading,127
TA00027,2005-2006,leaf_rust,2
TA00027,2005-2006,powdery_mildew,4
TA00027,2005-2006,septoria_tritici_ssp,0
TA00028,2005-2006,days_to_heading,132
TA00028,2005-2006,leaf_rust,2
TA00028,2005-2006,plant_height,73
TA00028,2005-2006,powdery_mildew,4
TA00028,2005-2006,septoria_tritici_ssp,0
TA00029,2005-2006,days_to_heading,128
TA00029,2005-2006,leaf_rust,0
TA00029,2005-2006,plant_height,108
TA00029,2005-2006,powdery_mildew,0
TA00029,2005-2006,septoria_tritici_ssp,0
TA00030,2005-2006,days_to_heading,127
TA00030,2005-2006,leaf_rust,2
TA00030,2005-2006,plant_height,111
TA00030,2005-2006,powdery_mildew,2
TA00030,2005-2006,septoria_tritici_ssp,0
TA00031,2005-2006,days_to_heading,128
TA00031,2005-2006,leaf_rust,2
TA00031,2005-2006,plant_height,116
TA00031,2005-2006,powdery_mildew,4
TA00031,2005-2006,septoria_tritici_ssp,0
TA00033,2005-2006,days_to_heading,131
TA00033,2005-2006,plant_height,72
TA00034,2005-2006,days_to_heading,126
TA00034,2005-2006,leaf_rust,2
TA00034,2005-2006,plant_height,76
TA00034,2005-2006,powdery_mildew,2
TA00034,2005-2006,septoria_tritici_ssp,0
TA00035,2005-2006,days_to_heading,145
TA00035,2005-2006,leaf_rust,0
TA00035,2005-2006,plant_height,101
TA00035,2005-2006,powdery_mildew,2
TA00035,2005-2006,septoria_tritici_ssp,0
TA00038,2005-2006,days_to_heading,126
TA00038,2005-2006,leaf_rust,0
TA00038,2005-2006,plant_height,87
TA00038,2005-2006,powdery_mildew,0
TA00038,2005-2006,septoria_tritici_ssp,0
TA00039,2005-2006,days_to_heading,125
TA00039,2005-2006,leaf_rust,0
TA00039,2005-2006,plant_height,90
TA00039,2005-2006,powdery_mildew,0
TA00039,2005-2006,septoria_tritici_ssp,0
TA00040,2005-2006,days_to_heading,126
TA00040,2005-2006,leaf_rust,0
TA00040,2005-2006,plant_height,111
TA00040,2005-2006,powdery_mildew,0
TA00040,2005-2006,septoria_tritici_ssp,0
TA00041,2005-2006,days_to_heading,147
TA00041,2005-2006,leaf_rust,0
TA00041,2005-2006,plant_height,109
TA00041,2005-2006,powdery_mildew,2
TA00041,2005-2006,septoria_tritici_ssp,0
TA00043,2005-2006,days_to_heading,140
TA00043,2005-2006,leaf_rust,2
TA00043,2005-2006,plant_height,107
TA00043,2005-2006,powdery_mildew,2
TA00043,2005-2006,septoria_tritici_ssp,0
TA00047,2005-2006,days_to_heading,126
TA00047,2005-2006,plant_height,104
TA00048,2005-2006,days_to_heading,126
TA00048,2005-2006,leaf_rust,2
TA00048,2005-2006,plant_height,99
TA00048,2005-2006,powdery_mildew,2
TA00048,2005-2006,septoria_tritici_ssp,0
TA00049,2005-2006,days_to_heading,122
TA00049,2005-2006,leaf_rust,0
TA00049,2005-2006,plant_height,105
TA00049,2005-2006,powdery_mildew,0
TA00049,2005-2006,septoria_tritici_ssp,0
TA00050,2005-2006,days_to_heading,123
TA00050,2005-2006,leaf_rust,0
TA00050,2005-2006,plant_height,117
TA00050,2005-2006,powdery_mildew,2
TA00050,2005-2006,septoria_tritici_ssp,0
TA00051,2005-2006,days_to_heading,123
TA00051,2005-2006,leaf_rust,2
TA00051,2005-2006,plant_height,99
TA00051,2005-2006,powdery_mildew,0
TA00051,2005-2006,septoria_tritici_ssp,0
TA00052,2005-2006,days_to_heading,130
TA00052,2005-2006,days_to_heading,127
TA00052,2005-2006,leaf_rust,4
TA00052,2005-2006,leaf_rust,0
TA00052,2005-2006,plant_height,85
TA00052,2005-2006,plant_height,82
TA00052,2005-2006,powdery_mildew,4
TA00052,2005-2006,powdery_mildew,0
TA00052,2005-2006,septoria_tritici_ssp,0
TA00053,2005-2006,days_to_heading,123
TA00053,2005-2006,leaf_rust,2
TA00053,2005-2006,plant_height,111
TA00053,2005-2006,powdery_mildew,0
TA00053,2005-2006,septoria_tritici_ssp,0
TA00056,2005-2006,days_to_heading,127
TA00056,2005-2006,leaf_rust,0
TA00056,2005-2006,plant_height,109
TA00056,2005-2006,powdery_mildew,2
TA00056,2005-2006,septoria_tritici_ssp,0
TA00057,2005-2006,days_to_heading,128
TA00057,2005-2006,leaf_rust,0
TA00057,2005-2006,plant_height,79
TA00057,2005-2006,powdery_mildew,2
TA00057,2005-2006,septoria_tritici_ssp,0
TA00058,2005-2006,days_to_heading,123
TA00058,2005-2006,leaf_rust,0
TA00058,2005-2006,plant_height,93
TA00058,2005-2006,powdery_mildew,4
TA00058,2005-2006,septoria_tritici_ssp,0
TA00059,2005-2006,days_to_heading,124
TA00059,2005-2006,leaf_rust,2
TA00059,2005-2006,plant_height,94
TA00059,2005-2006,powdery_mildew,4
TA00059,2005-2006,septoria_tritici_ssp,0
TA00060,2005-2006,days_to_heading,123
TA00060,2005-2006,leaf_rust,2
TA00060,2005-2006,plant_height,98
TA00060,2005-2006,powdery_mildew,2
TA00060,2005-2006,septoria_tritici_ssp,0
TA00061,2005-2006,days_to_heading,123
TA00061,2005-2006,leaf_rust,2
TA00061,2005-2006,plant_height,96
TA00061,2005-2006,powdery_mildew,2
TA00061,2005-2006,septoria_tritici_ssp,0
TA00062,2005-2006,days_to_heading,130
TA00062,2005-2006,leaf_rust,0
TA00062,2005-2006,plant_height,87
TA00062,2005-2006,powdery_mildew,4
TA00062,2005-2006,septoria_tritici_ssp,0
TA00065,2005-2006,days_to_heading,126
TA00065,2005-2006,leaf_rust,2
TA00065,2005-2006,plant_height,77
TA00065,2005-2006,powdery_mildew,0
TA00065,2005-2006,septoria_tritici_ssp,0
TA00066,2005-2006,days_to_heading,126
TA00066,2005-2006,leaf_rust,2
TA00066,2005-2006,plant_height,73
TA00066,2005-2006,powdery_mildew,0
TA00066,2005-2006,septoria_tritici_ssp,0
TA00067,2005-2006,days_to_heading,120
TA00067,2005-2006,leaf_rust,0
TA00067,2005-2006,plant_height,71
TA00067,2005-2006,powdery_mildew,4
TA00067,2005-2006,septoria_tritici_ssp,0
TA00070,2005-2006,days_to_heading,126
TA00070,2005-2006,leaf_rust,0
TA00070,2005-2006,plant_height,68
TA00070,2005-2006,powdery_mildew,0
TA00070,2005-2006,septoria_tritici_ssp,0
TA00071,2005-2006,days_to_heading,125
TA00071,2005-2006,leaf_rust,0
TA00071,2005-2006,plant_height,94
TA00071,2005-2006,powdery_mildew,4
TA00071,2005-2006,septoria_tritici_ssp,0
TA00072,2005-2006,days_to_heading,127
TA00072,2005-2006,plant_height,67
TA00075,2005-2006,days_to_heading,126
TA00075,2005-2006,plant_height,66
TA00076,2005-2006,days_to_heading,130
TA00076,2005-2006,plant_height,73
TA00077,2005-2006,days_to_heading,140
TA00077,2005-2006,leaf_rust,2
TA00077,2005-2006,plant_height,101
TA00077,2005-2006,powdery_mildew,0
TA00077,2005-2006,septoria_tritici_ssp,0
TA00078,2005-2006,days_to_heading,128
TA00078,2005-2006,leaf_rust,0
TA00078,2005-2006,plant_height,96
TA00078,2005-2006,powdery_mildew,0
TA00078,2005-2006,septoria_tritici_ssp,2
TA00079,2005-2006,days_to_heading,131
TA00079,2005-2006,plant_height,73
TA00080,2005-2006,days_to_heading,126
TA00080,2005-2006,leaf_rust,0
TA00080,2005-2006,plant_height,67
TA00080,2005-2006,powdery_mildew,0
TA00080,2005-2006,septoria_tritici_ssp,2
TA00081,2005-2006,days_to_heading,127
TA00081,2005-2006,leaf_rust,2
TA00081,2005-2006,plant_height,77
TA00081,2005-2006,powdery_mildew,2
TA00081,2005-2006,septoria_tritici_ssp,2
TA00082,2005-2006,days_to_heading,127
TA00082,2005-2006,plant_height,73
TA00083,2005-2006,days_to_heading,139
TA00083,2005-2006,days_to_heading,134
TA00083,2005-2006,leaf_rust,4
TA00083,2005-2006,plant_height,72
TA00083,2005-2006,plant_height,88
TA00083,2005-2006,powdery_mildew,0
TA00083,2005-2006,septoria_tritici_ssp,0
TA00084,2005-2006,days_to_heading,128
TA00084,2005-2006,plant_height,77
TA00085,2005-2006,days_to_heading,130
TA00085,2005-2006,leaf_rust,2
TA00085,2005-2006,plant_height,79
TA00085,2005-2006,powdery_mildew,0
TA00085,2005-2006,septoria_tritici_ssp,0
TA00086,2005-2006,days_to_heading,154
TA00086,2005-2006,leaf_rust,0
TA00086,2005-2006,plant_height,96
TA00086,2005-2006,powdery_mildew,4
TA00086,2005-2006,septoria_tritici_ssp,0
TA00087,2005-2006,days_to_heading,127
TA00087,2005-2006,leaf_rust,2
TA00087,2005-2006,plant_height,114
TA00087,2005-2006,powdery_mildew,2
TA00087,2005-2006,septoria_tritici_ssp,2
TA00088,2005-2006,days_to_heading,136
TA00088,2005-2006,leaf_rust,0
TA00088,2005-2006,plant_height,125
TA00088,2005-2006,powdery_mildew,0
TA00088,2005-2006,septoria_tritici_ssp,0
TA00089,2005-2006,days_to_heading,126
TA00089,2005-2006,leaf_rust,2
TA00089,2005-2006,plant_height,84
TA00089,2005-2006,powdery_mildew,0
TA00089,2005-2006,septoria_tritici_ssp,0
TA00093,2005-2006,days_to_heading,126
TA00093,2005-2006,leaf_rust,2
TA00093,2005-2006,plant_height,103
TA00093,2005-2006,powdery_mildew,0
TA00093,2005-2006,septoria_tritici_ssp,0
TA00094,2005-2006,days_to_heading,132
TA00094,2005-2006,leaf_rust,0
TA00094,2005-2006,plant_height,94
TA00094,2005-2006,powdery_mildew,7
TA00094,2005-2006,septoria_tritici_ssp,0
TA00096,2005-2006,days_to_heading,136
TA00096,2005-2006,leaf_rust,2
TA00096,2005-2006,plant_height,124
TA00096,2005-2006,powdery_mildew,0
TA00096,2005-2006,septoria_tritici_ssp,0
TA00097,2005-2006,days_to_heading,127
TA00097,2005-2006,leaf_rust,2
TA00097,2005-2006,plant_height,114
TA00097,2005-2006,powdery_mildew,0
TA00097,2005-2006,septoria_tritici_ssp,0
TA00098,2005-2006,days_to_heading,126
TA00098,2005-2006,leaf_rust,2
TA00098,2005-2006,plant_height,108
TA00098,2005-2006,powdery_mildew,4
TA00098,2005-2006,septoria_tritici_ssp,0
TA00099,2005-2006,days_to_heading,128
TA00099,2005-2006,leaf_rust,2
TA00099,2005-2006,plant_height,103
TA00099,2005-2006,powdery_mildew,2
TA00099,2005-2006,septoria_tritici_ssp,0
TA00100,2005-2006,days_to_heading,130
TA00100,2005-2006,leaf_rust,0
TA00100,2005-2006,plant_height,63
TA00100,2005-2006,powdery_mildew,7
TA00100,2005-2006,septoria_tritici_ssp,0
TA00101,2005-2006,days_to_heading,126
TA00101,2005-2006,leaf_rust,0
TA00101,2005-2006,plant_height,118
TA00101,2005-2006,powdery_mildew,0
TA00101,2005-2006,septoria_tritici_ssp,0
TA00102,2005-2006,days_to_heading,126
TA00102,2005-2006,leaf_rust,2
TA00102,2005-2006,plant_height,98
TA00102,2005-2006,powdery_mildew,0
TA00102,2005-2006,septoria_tritici_ssp,0
TA00106,2005-2006,days_to_heading,126
TA00106,2005-2006,plant_height,69
TA00108,2005-2006,days_to_heading,126
TA00108,2005-2006,leaf_rust,2
TA00108,2005-2006,plant_height,71
TA00108,2005-2006,powdery_mildew,0
TA00108,2005-2006,septoria_tritici_ssp,0
TA00109,2005-2006,days_to_heading,132
TA00109,2005-2006,days_to_heading,127
TA00109,2005-2006,leaf_rust,2
TA00109,2005-2006,plant_height,73
TA00109,2005-2006,plant_height,90
TA00109,2005-2006,powdery_mildew,7
TA00109,2005-2006,powdery_mildew,0
TA00109,2005-2006,septoria_tritici_ssp,0
TA00110,2005-2006,days_to_heading,127
TA00110,2005-2006,leaf_rust,0
TA00110,2005-2006,plant_height,122
TA00110,2005-2006,powdery_mildew,0
TA00110,2005-2006,septoria_tritici_ssp,0
TA00111,2005-2006,days_to_heading,137
TA00111,2005-2006,leaf_rust,4
TA00111,2005-2006,plant_height,137
TA00111,2005-2006,powdery_mildew,0
TA00111,2005-2006,septoria_tritici_ssp,0
TA00112,2005-2006,days_to_heading,119
TA00112,2005-2006,leaf_rust,2
TA00112,2005-2006,plant_height,91
TA00112,2005-2006,powdery_mildew,2
TA00112,2005-2006,septoria_tritici_ssp,0
TA00113,2005-2006,days_to_heading,119
TA00113,2005-2006,leaf_rust,2
TA00113,2005-2006,plant_height,94
TA00113,2005-2006,powdery_mildew,2
TA00113,2005-2006,septoria_tritici_ssp,0
TA00114,2005-2006,days_to_heading,126
TA00114,2005-2006,leaf_rust,7
TA00114,2005-2006,plant_height,112
TA00114,2005-2006,powdery_mildew,7
TA00114,2005-2006,septoria_tritici_ssp,0
TA00115,2005-2006,days_to_heading,134
TA00115,2005-2006,leaf_rust,2
TA00115,2005-2006,plant_height,102
TA00115,2005-2006,powdery_mildew,7
TA00115,2005-2006,septoria_tritici_ssp,0
TA00116,2005-2006,days_to_heading,136
TA00116,2005-2006,leaf_rust,0
TA00116,2005-2006,plant_height,123
TA00116,2005-2006,powdery_mildew,0
TA00116,2005-2006,septoria_tritici_ssp,0
TA00117,2005-2006,days_to_heading,131
TA00117,2005-2006,leaf_rust,2
TA00117,2005-2006,plant_height,102
TA00117,2005-2006,powdery_mildew,9
TA00117,2005-2006,septoria_tritici_ssp,0
TA00118,2005-2006,days_to_heading,127
TA00118,2005-2006,leaf_rust,0
TA00118,2005-2006,plant_height,87
TA00118,2005-2006,septoria_tritici_ssp,0
TA00119,2005-2006,days_to_heading,126
TA00119,2005-2006,leaf_rust,2
TA00119,2005-2006,plant_height,95
TA00119,2005-2006,powdery_mildew,0
TA00119,2005-2006,septoria_tritici_ssp,0
TA00121,2005-2006,days_to_heading,135
TA00121,2005-2006,leaf_rust,2
TA00121,2005-2006,plant_height,80
TA00121,2005-2006,powdery_mildew,0
TA00121,2005-2006,septoria_tritici_ssp,0
TA00122,2005-2006,days_to_heading,129
TA00122,2005-2006,leaf_rust,4
TA00122,2005-2006,plant_height,62
TA00122,2005-2006,powdery_mildew,0
TA00122,2005-2006,septoria_tritici_ssp,0
TA00123,2005-2006,days_to_heading,125
TA00123,2005-2006,leaf_rust,2
TA00123,2005-2006,plant_height,111
TA00123,2005-2006,powdery_mildew,0
TA00123,2005-2006,septoria_tritici_ssp,0
TA00124,2005-2006,days_to_heading,131
TA00124,2005-2006,leaf_rust,2
TA00124,2005-2006,plant_height,107
TA00124,2005-2006,powdery_mildew,0
TA00124,2005-2006,septoria_tritici_ssp,0
TA00125,2005-2006,days_to_heading,139
TA00125,2005-2006,leaf_rust,4
TA00125,2005-2006,plant_height,90
TA00125,2005-2006,powdery_mildew,0
TA00125,2005-2006,septoria_tritici_ssp,0
TA00126,2005-2006,days_to_heading,126
TA00126,2005-2006,leaf_rust,2
TA00126,2005-2006,plant_height,92
TA00126,2005-2006,powdery_mildew,0
TA00126,2005-2006,septoria_tritici_ssp,0
TA00127,2005-2006,days_to_heading,127
TA00127,2005-2006,leaf_rust,0
TA00127,2005-2006,plant_height,87
TA00127,2005-2006,powdery_mildew,0
TA00127,2005-2006,septoria_tritici_ssp,0
TA00130,2005-2006,days_to_heading,131
TA00130,2005-2006,leaf_rust,0
TA00130,2005-2006,plant_height,98
TA00130,2005-2006,powdery_mildew,0
TA00130,2005-2006,septoria_tritici_ssp,0
TA00131,2005-2006,days_to_heading,127
TA00131,2005-2006,leaf_rust,4
TA00131,2005-2006,plant_height,115
TA00131,2005-2006,powdery_mildew,9
TA00131,2005-2006,septoria_tritici_ssp,0
TA00132,2005-2006,days_to_heading,126
TA00132,2005-2006,leaf_rust,2
TA00132,2005-2006,plant_height,126
TA00132,2005-2006,powdery_mildew,4
TA00132,2005-2006,septoria_tritici_ssp,0
TA00134,2005-2006,days_to_heading,143
TA00134,2005-2006,leaf_rust,2
TA00134,2005-2006,plant_height,130
TA00134,2005-2006,powdery_mildew,0
TA00134,2005-2006,septoria_tritici_ssp,0
TA00135,2005-2006,days_to_heading,136
TA00135,2005-2006,leaf_rust,7
TA00135,2005-2006,plant_height,140
TA00135,2005-2006,powdery_mildew,2
TA00135,2005-2006,septoria_tritici_ssp,0
TA00136,2005-2006,days_to_heading,136
TA00136,2005-2006,leaf_rust,0
TA00136,2005-2006,plant_height,139
TA00136,2005-2006,powdery_mildew,0
TA00136,2005-2006,septoria_tritici_ssp,0
TA00137,2005-2006,days_to_heading,137
TA00137,2005-2006,leaf_rust,0
TA00137,2005-2006,plant_height,149
TA00137,2005-2006,powdery_mildew,0
TA00137,2005-2006,septoria_tritici_ssp,0
TA00138,2005-2006,days_to_heading,126
TA00138,2005-2006,leaf_rust,4
TA00138,2005-2006,plant_height,114
TA00138,2005-2006,powdery_mildew,2
TA00138,2005-2006,septoria_tritici_ssp,0
TA00141,2005-2006,days_to_heading,133
TA00141,2005-2006,leaf_rust,7
TA00141,2005-2006,plant_height,130
TA00141,2005-2006,powdery_mildew,0
TA00141,2005-2006,septoria_tritici_ssp,0
TA00142,2005-2006,days_to_heading,125
TA00142,2005-2006,leaf_rust,4
TA00142,2005-2006,plant_height,65
TA00142,2005-2006,powdery_mildew,0
TA00142,2005-2006,septoria_tritici_ssp,0
TA00143,2005-2006,days_to_heading,138
TA00143,2005-2006,leaf_rust,4
TA00143,2005-2006,plant_height,64
TA00143,2005-2006,powdery_mildew,0
TA00143,2005-2006,septoria_tritici_ssp,0
TA00144,2005-2006,days_to_heading,125
TA00144,2005-2006,leaf_rust,2
TA00144,2005-2006,plant_height,57
TA00144,2005-2006,powdery_mildew,0
TA00144,2005-2006,septoria_tritici_ssp,0
TA00145,2005-2006,days_to_heading,128
TA00145,2005-2006,days_to_heading,126
TA00145,2005-2006,leaf_rust,1
TA00145,2005-2006,leaf_rust,2
TA00145,2005-2006,plant_height,77
TA00145,2005-2006,plant_height,69
TA00145,2005-2006,powdery_mildew,0
TA00145,2005-2006,protein_content,11
TA00145,2005-2006,sds_sedimentation_volume,55
TA00145,2005-2006,septoria_tritici_ssp,0
TA00145,2005-2006,thousand_kernel_weight,45
TA00153,2005-2006,days_to_heading,131
TA00153,2005-2006,leaf_rust,4
TA00153,2005-2006,plant_height,68
TA00153,2005-2006,powdery_mildew,0
TA00153,2005-2006,septoria_tritici_ssp,2
TA00154,2005-2006,days_to_heading,125
TA00154,2005-2006,leaf_rust,4
TA00154,2005-2006,plant_height,117
TA00154,2005-2006,powdery_mildew,2
TA00154,2005-2006,septoria_tritici_ssp,0
TA00155,2005-2006,days_to_heading,129
TA00155,2005-2006,leaf_rust,2
TA00155,2005-2006,plant_height,121
TA00155,2005-2006,powdery_mildew,9
TA00155,2005-2006,septoria_tritici_ssp,0
TA00156,2005-2006,days_to_heading,128
TA00156,2005-2006,leaf_rust,7
TA00156,2005-2006,plant_height,119
TA00156,2005-2006,powdery_mildew,4
TA00156,2005-2006,septoria_tritici_ssp,0
TA00158,2005-2006,days_to_heading,131
TA00158,2005-2006,leaf_rust,2
TA00158,2005-2006,plant_height,73
TA00158,2005-2006,powdery_mildew,0
TA00158,2005-2006,septoria_tritici_ssp,0
TA00160,2005-2006,days_to_heading,122
TA00160,2005-2006,leaf_rust,4
TA00160,2005-2006,plant_height,101
TA00160,2005-2006,powdery_mildew,0
TA00160,2005-2006,septoria_tritici_ssp,0
TA00161,2005-2006,days_to_heading,125
TA00161,2005-2006,leaf_rust,4
TA00161,2005-2006,plant_height,72
TA00161,2005-2006,powdery_mildew,0
TA00161,2005-2006,septoria_tritici_ssp,0
TA00162,2005-2006,days_to_heading,123
TA00162,2005-2006,leaf_rust,2
TA00162,2005-2006,plant_height,74
TA00162,2005-2006,powdery_mildew,0
TA00162,2005-2006,septoria_tritici_ssp,0
TA00168,2005-2006,days_to_heading,138
TA00168,2005-2006,leaf_rust,2
TA00168,2005-2006,plant_height,122
TA00168,2005-2006,powdery_mildew,2
TA00168,2005-2006,septoria_tritici_ssp,0
TA00169,2005-2006,days_to_heading,123
TA00169,2005-2006,leaf_rust,4
TA00169,2005-2006,plant_height,82
TA00169,2005-2006,powdery_mildew,0
TA00169,2005-2006,septoria_tritici_ssp,0
TA00171,2005-2006,days_to_heading,125
TA00171,2005-2006,plant_height,66
TA00172,2005-2006,days_to_heading,126
TA00172,2005-2006,leaf_rust,2
TA00172,2005-2006,plant_height,104
TA00172,2005-2006,powdery_mildew,0
TA00172,2005-2006,septoria_tritici_ssp,0
TA00173,2005-2006,days_to_heading,135
TA00173,2005-2006,leaf_rust,4
TA00173,2005-2006,plant_height,124
TA00173,2005-2006,powdery_mildew,0
TA00173,2005-2006,septoria_tritici_ssp,0
TA00175,2005-2006,days_to_heading,132
TA00175,2005-2006,leaf_rust,2
TA00175,2005-2006,plant_height,131
TA00175,2005-2006,powdery_mildew,0
TA00175,2005-2006,septoria_tritici_ssp,0
TA00176,2005-2006,days_to_heading,131
TA00176,2005-2006,leaf_rust,2
TA00176,2005-2006,plant_height,134
TA00176,2005-2006,powdery_mildew,0
TA00176,2005-2006,septoria_tritici_ssp,0
TA00177,2005-2006,days_to_heading,129
TA00177,2005-2006,leaf_rust,2
TA00177,2005-2006,plant_height,72
TA00177,2005-2006,powdery_mildew,0
TA00177,2005-2006,septoria_tritici_ssp,0
TA00178,2005-2006,days_to_heading,140
TA00178,2005-2006,leaf_rust,0
TA00178,2005-2006,plant_height,115
TA00178,2005-2006,powdery_mildew,4
TA00178,2005-2006,septoria_tritici_ssp,0
TA00179,2005-2006,days_to_heading,137
TA00179,2005-2006,leaf_rust,0
TA00179,2005-2006,plant_height,102
TA00179,2005-2006,powdery_mildew,2
TA00179,2005-2006,septoria_tritici_ssp,0
TA00180,2005-2006,days_to_heading,126
TA00180,2005-2006,leaf_rust,2
TA00180,2005-2006,plant_height,91
TA00180,2005-2006,powdery_mildew,4
TA00180,2005-2006,septoria_tritici_ssp,0
TA00181,2005-2006,days_to_heading,127
