accenumb,campaign,trait,value
COF 3037,1962-1963,thousand_kernel_weight,50
COF 3040,1962-1963,days_to_heading,135
COF 3040,1962-1963,days_to_heading,142
COF 3040,1962-1963,thousand_kernel_weight,46
COF 3040,1962-1963,thousand_kernel_weight,49
COF 3040,1962-1963,thousand_kernel_weight,50
COF 3043,1962-1963,days_to_heading,143
COF 3043,1962-1963,thousand_kernel_weight,47.5
COF 3122,1962-1963,days_to_heading,139
COF 3122,1962-1963,thousand_kernel_weight,37
COF 3132,1962-1963,days_to_heading,137
COF 3132,1962-1963,thousand_kernel_weight,41.5
COF 3172,1962-1963,days_to_heading,143
COF 3172,1962-1963,thousand_kernel_weight,44
COF 3173,1962-1963,days_to_heading,136
COF 3173,1962-1963,thousand_kernel_weight,33.5
COF 3220,1962-1963,days_to_heading,133
COF 3220,1962-1963,thousand_kernel_weight,35
COF 3231,1962-1963,days_to_heading,137
COF 3231,1962-1963,thousand_kernel_weight,34.5
COF 3240,1962-1963,days_to_heading,144
COF 3240,1962-1963,thousand_kernel_weight,39.5
COF 3267,1962-1963,days_to_heading,137
COF 3267,1962-1963,thousand_kernel_weight,42.5
COF 3285,1962-1963,days_to_heading,139
COF 3285,1962-1963,thousand_kernel_weight,42
COF 3327,1962-1963,days_to_heading,140
COF 3327,1962-1963,days_to_heading,142
COF 3327,1962-1963,thousand_kernel_weight,48
COF 3327,1962-1963,thousand_kernel_weight,42.5
COF 3332,1962-1963,days_to_heading,144
COF 3332,1962-1963,thousand_kernel_weight,42.5
COF 3334,1962-1963,days_to_heading,134
COF 3334,1962-1963,thousand_kernel_weight,44
COF 3337,1962-1963,days_to_heading,139
COF 3337,1962-1963,thousand_kernel_weight,44
COF 3391,1962-1963,days_to_heading,137
COF 3391,1962-1963,thousand_kernel_weight,44
COF 3532,1962-1963,days_to_heading,143
COF 3532,1962-1963,thousand_kernel_weight,52.5
COF 3644,1962-1963,days_to_heading,143
COF 3644,1962-1963,days_to_heading,142
COF 3644,1962-1963,days_to_heading,147
COF 3644,1962-1963,days_to_heading,144
COF 3644,1962-1963,days_to_heading,145
COF 3644,1962-1963,thousand_kernel_weight,48
COF 3644,1962-1963,thousand_kernel_weight,50
COF 3644,1962-1963,thousand_kernel_weight,49
COF 3644,1962-1963,thousand_kernel_weight,45.5
COF 3644,1962-1963,thousand_kernel_weight,46.5
COF 3644,1962-1963,thousand_kernel_weight,46
COF 3644,1962-1963,thousand_kernel_weight,48.5
COF 3644,1962-1963,thousand_kernel_weight,47
COF 3644,1962-1963,thousand_kernel_weight,47.5
COF 3644,1962-1963,thousand_kernel_weight,51
COF 3644,1962-1963,thousand_kernel_weight,44
COF 3644,1962-1963,thousand_kernel_weight,45
COF 3644,1962-1963,thousand_kernel_weight,44.5
COF 3644,1962-1963,thousand_kernel_weight,40
COF 3005,1963-1964,days_to_heading,131
COF 3005,1963-1964,thousand_kernel_weight,34.05
COF 3037,1963-1964,days_to_heading,152
COF 3037,1963-1964,thousand_kernel_weight,40
COF 3040,1963-1964,days_to_heading,144
COF 3040,1963-1964,days_to_heading,143
COF 3040,1963-1964,days_to_heading,140
COF 3040,1963-1964,days_to_heading,139
COF 3040,1963-1964,thousand_kernel_weight,44.13
COF 3040,1963-1964,thousand_kernel_weight,51.5
COF 3040,1963-1964,thousand_kernel_weight,49.2
COF 3040,1963-1964,thousand_kernel_weight,49.1
COF 3040,1963-1964,thousand_kernel_weight,49.7
COF 3040,1963-1964,thousand_kernel_weight,41.5
COF 3043,1963-1964,days_to_heading,142
COF 3043,1963-1964,thousand_kernel_weight,46.88
COF 3114,1963-1964,days_to_heading,139
COF 3114,1963-1964,thousand_kernel_weight,35.4
COF 3116,1963-1964,days_to_heading,135
COF 3116,1963-1964,thousand_kernel_weight,28.2
COF 3122,1963-1964,days_to_heading,140
COF 3122,1963-1964,thousand_kernel_weight,35.6
COF 3132,1963-1964,days_to_heading,137
COF 3132,1963-1964,thousand_kernel_weight,37.2
COF 3146,1963-1964,days_to_heading,145
COF 3146,1963-1964,days_to_heading,139
COF 3146,1963-1964,thousand_kernel_weight,45.3
COF 3146,1963-1964,thousand_kernel_weight,44.6
COF 3172,1963-1964,days_to_heading,145
COF 3172,1963-1964,thousand_kernel_weight,38.6
COF 3173,1963-1964,days_to_heading,132
COF 3173,1963-1964,thousand_kernel_weight,37.1
COF 3219,1963-1964,days_to_heading,142
COF 3219,1963-1964,days_to_heading,136
COF 3219,1963-1964,thousand_kernel_weight,43.9
COF 3219,1963-1964,thousand_kernel_weight,43.1
COF 3220,1963-1964,days_to_heading,136
COF 3220,1963-1964,thousand_kernel_weight,38.9
COF 3221,1963-1964,days_to_heading,151
COF 3221,1963-1964,thousand_kernel_weight,45.7
COF 3221,1963-1964,thousand_kernel_weight,43.7
COF 3231,1963-1964,days_to_heading,138
COF 3231,1963-1964,thousand_kernel_weight,34
COF 3239,1963-1964,days_to_heading,135
COF 3239,1963-1964,thousand_kernel_weight,38.2
COF 3261,1963-1964,days_to_heading,142
COF 3261,1963-1964,thousand_kernel_weight,40.05
COF 3264,1963-1964,days_to_heading,143
COF 3264,1963-1964,days_to_heading,141
COF 3264,1963-1964,thousand_kernel_weight,44.7
COF 3264,1963-1964,thousand_kernel_weight,43.25
COF 3266,1963-1964,thousand_kernel_weight,33.9
COF 3267,1963-1964,days_to_heading,149
COF 3267,1963-1964,thousand_kernel_weight,44.4
COF 3267,1963-1964,thousand_kernel_weight,40.9
COF 3285,1963-1964,days_to_heading,147
COF 3285,1963-1964,thousand_kernel_weight,41.75
COF 3319,1963-1964,days_to_heading,149
COF 3319,1963-1964,thousand_kernel_weight,32.95
COF 3327,1963-1964,days_to_heading,149
COF 3327,1963-1964,days_to_heading,151
COF 3327,1963-1964,thousand_kernel_weight,42.59
COF 3327,1963-1964,thousand_kernel_weight,42.25
COF 3332,1963-1964,days_to_heading,149
COF 3332,1963-1964,thousand_kernel_weight,45.75
COF 3333,1963-1964,days_to_heading,141
COF 3334,1963-1964,days_to_heading,137
COF 3334,1963-1964,thousand_kernel_weight,39.55
COF 3337,1963-1964,days_to_heading,146
COF 3337,1963-1964,thousand_kernel_weight,48.65
COF 3390,1963-1964,days_to_heading,141
COF 3390,1963-1964,thousand_kernel_weight,37.8
COF 3391,1963-1964,days_to_heading,144
COF 3391,1963-1964,thousand_kernel_weight,38.5
COF 3392,1963-1964,days_to_heading,153
COF 3392,1963-1964,thousand_kernel_weight,44.65
COF 3425,1963-1964,days_to_heading,144
COF 3425,1963-1964,thousand_kernel_weight,37.4
COF 3532,1963-1964,days_to_heading,141
COF 3532,1963-1964,thousand_kernel_weight,45.85
COF 3534,1963-1964,days_to_heading,149
COF 3534,1963-1964,thousand_kernel_weight,49.8
COF 3534,1963-1964,thousand_kernel_weight,45.95
COF 3644,1963-1964,days_to_heading,149
COF 3644,1963-1964,days_to_heading,146
COF 3644,1963-1964,days_to_heading,151
COF 3644,1963-1964,days_to_heading,136
COF 3644,1963-1964,days_to_heading,145
COF 3644,1963-1964,days_to_heading,147
COF 3644,1963-1964,days_to_heading,144
COF 3644,1963-1964,days_to_heading,152
COF 3644,1963-1964,days_to_heading,150
COF 3644,1963-1964,thousand_kernel_weight,46.62
COF 3644,1963-1964,thousand_kernel_weight,45.5
COF 3644,1963-1964,thousand_kernel_weight,45.4
COF 3644,1963-1964,thousand_kernel_weight,47.8
COF 3644,1963-1964,thousand_kernel_weight,44
COF 3644,1963-1964,thousand_kernel_weight,42.9
COF 3644,1963-1964,thousand_kernel_weight,43.8
COF 3644,1963-1964,thousand_kernel_weight,42.45
COF 3644,1963-1964,thousand_kernel_weight,43.9
COF 3644,1963-1964,thousand_kernel_weight,43.7
COF 3644,1963-1964,thousand_kernel_weight,43
COF 3644,1963-1964,thousand_kernel_weight,42.35
COF 3644,1963-1964,thousand_kernel_weight,42.4
COF 3644,1963-1964,thousand_kernel_weight,41.8
COF 3644,1963-1964,thousand_kernel_weight,43.75
COF 3644,1963-1964,thousand_kernel_weight,41.15
COF 3644,1963-1964,thousand_kernel_weight,43.2
COF 3644,1963-1964,thousand_kernel_weight,44.35
COF 3644,1963-1964,thousand_kernel_weight,44.4
COF 3644,1963-1964,thousand_kernel_weight,42.6
COF 3644,1963-1964,thousand_kernel_weight,44.95
COF 3644,1963-1964,thousand_kernel_weight,43.25
COF 3644,1963-1964,thousand_kernel_weight,41.6
COF 3644,1963-1964,thousand_kernel_weight,40.65
COF 3644,1963-1964,thousand_kernel_weight,42.75
COF 3644,1963-1964,thousand_kernel_weight,43.3
COF 3644,1963-1964,thousand_kernel_weight,37.5
COF 3644,1963-1964,thousand_kernel_weight,43.5
COF 3644,1963-1964,thousand_kernel_weight,40.1
COF 3644,1963-1964,thousand_kernel_weight,41.5
COF 3644,1963-1964,thousand_kernel_weight,45.1
COF 3644,1963-1964,thousand_kernel_weight,44.45
COF 3644,1963-1964,thousand_kernel_weight,43.55
COF 3644,1963-1964,thousand_kernel_weight,44.2
COF 3644,1963-1964,thousand_kernel_weight,49.6
COF 3644,1963-1964,thousand_kernel_weight,43.95
COF 3644,1963-1964,thousand_kernel_weight,46.5
COF 3644,1963-1964,thousand_kernel_weight,46.85
COF 3644,1963-1964,thousand_kernel_weight,45.6
COF 3644,1963-1964,thousand_kernel_weight,44.15
COF 3005,1964-1965,days_to_heading,138
COF 3005,1964-1965,thousand_kernel_weight,32.6
COF 3034,1964-1965,days_to_heading,140
COF 3034,1964-1965,thousand_kernel_weight,38
COF 3037,1964-1965,days_to_heading,138
COF 3037,1964-1965,thousand_kernel_weight,34.8
COF 3040,1964-1965,days_to_heading,138
COF 3040,1964-1965,days_to_heading,139
COF 3040,1964-1965,days_to_heading,144
COF 3040,1964-1965,days_to_heading,140
COF 3040,1964-1965,thousand_kernel_weight,37.1
COF 3040,1964-1965,thousand_kernel_weight,42.4
COF 3040,1964-1965,thousand_kernel_weight,38
COF 3040,1964-1965,thousand_kernel_weight,43.8
COF 3040,1964-1965,thousand_kernel_weight,35
COF 3040,1964-1965,thousand_kernel_weight,42
COF 3040,1964-1965,thousand_kernel_weight,45.4
COF 3043,1964-1965,days_to_heading,143
COF 3114,1964-1965,days_to_heading,138
COF 3114,1964-1965,thousand_kernel_weight,34.6
COF 3116,1964-1965,days_to_heading,138
COF 3116,1964-1965,thousand_kernel_weight,26.8
COF 3132,1964-1965,days_to_heading,139
COF 3132,1964-1965,thousand_kernel_weight,34.6
COF 3146,1964-1965,days_to_heading,138
COF 3146,1964-1965,thousand_kernel_weight,37.6
COF 3172,1964-1965,days_to_heading,144
COF 3172,1964-1965,thousand_kernel_weight,30.3
COF 3219,1964-1965,days_to_heading,139
COF 3219,1964-1965,days_to_heading,141
COF 3219,1964-1965,thousand_kernel_weight,33
COF 3219,1964-1965,thousand_kernel_weight,33.9
COF 3219,1964-1965,thousand_kernel_weight,38
COF 3221,1964-1965,days_to_heading,139
COF 3221,1964-1965,thousand_kernel_weight,40.4
COF 3231,1964-1965,days_to_heading,138
COF 3231,1964-1965,thousand_kernel_weight,32.7
COF 3239,1964-1965,days_to_heading,140
COF 3239,1964-1965,thousand_kernel_weight,33.4
COF 3264,1964-1965,days_to_heading,137
COF 3264,1964-1965,thousand_kernel_weight,47.1
COF 3266,1964-1965,days_to_heading,133
COF 3266,1964-1965,thousand_kernel_weight,31.9
COF 3319,1964-1965,days_to_heading,134
COF 3319,1964-1965,thousand_kernel_weight,27.2
COF 3327,1964-1965,days_to_heading,139
COF 3327,1964-1965,thousand_kernel_weight,30.07
COF 3328,1964-1965,days_to_heading,141
COF 3328,1964-1965,thousand_kernel_weight,32.3
COF 3332,1964-1965,days_to_heading,141
COF 3332,1964-1965,thousand_kernel_weight,42.1
COF 3333,1964-1965,days_to_heading,138
COF 3333,1964-1965,thousand_kernel_weight,27.8
COF 3334,1964-1965,days_to_heading,139
COF 3334,1964-1965,thousand_kernel_weight,36.1
COF 3335,1964-1965,days_to_heading,141
COF 3335,1964-1965,thousand_kernel_weight,42.5
COF 3337,1964-1965,days_to_heading,139
COF 3337,1964-1965,days_to_heading,141
COF 3337,1964-1965,thousand_kernel_weight,36.9
COF 3391,1964-1965,days_to_heading,140
COF 3391,1964-1965,thousand_kernel_weight,37.3
COF 3425,1964-1965,days_to_heading,141
COF 3425,1964-1965,thousand_kernel_weight,35.9
COF 3510,1964-1965,days_to_heading,144
COF 3532,1964-1965,days_to_heading,140
COF 3532,1964-1965,thousand_kernel_weight,45.2
COF 3534,1964-1965,days_to_heading,140
COF 3534,1964-1965,thousand_kernel_weight,40.4
COF 3644,1964-1965,days_to_heading,144
COF 3644,1964-1965,days_to_heading,139
COF 3644,1964-1965,days_to_heading,143
COF 3644,1964-1965,days_to_heading,140
COF 3644,1964-1965,days_to_heading,142
COF 3644,1964-1965,days_to_heading,145
COF 3644,1964-1965,thousand_kernel_weight,37.2
COF 3644,1964-1965,thousand_kernel_weight,37.1
COF 3644,1964-1965,thousand_kernel_weight,35.9
COF 3644,1964-1965,thousand_kernel_weight,35.1
COF 3644,1964-1965,thousand_kernel_weight,38.5
COF 3644,1964-1965,thousand_kernel_weight,36.8
COF 3644,1964-1965,thousand_kernel_weight,35
COF 3644,1964-1965,thousand_kernel_weight,35.6
COF 3644,1964-1965,thousand_kernel_weight,35.7
COF 3644,1964-1965,thousand_kernel_weight,33.8
COF 3644,1964-1965,thousand_kernel_weight,36.5
COF 3644,1964-1965,thousand_kernel_weight,34.1
COF 3644,1964-1965,thousand_kernel_weight,36.4
COF 3644,1964-1965,thousand_kernel_weight,34.3
COF 3644,1964-1965,thousand_kernel_weight,35.8
COF 3644,1964-1965,thousand_kernel_weight,31.3
COF 3644,1964-1965,thousand_kernel_weight,34.9
COF 3644,1964-1965,thousand_kernel_weight,39.9
COF 3644,1964-1965,thousand_kernel_weight,32.5
COF 3644,1964-1965,thousand_kernel_weight,40
COF 3644,1964-1965,thousand_kernel_weight,38.9
COF 3644,1964-1965,thousand_kernel_weight,39
COF 3644,1964-1965,thousand_kernel_weight,35.4
COF 3644,1964-1965,thousand_kernel_weight,36
COF 3644,1964-1965,thousand_kernel_weight,36.2
COF 3644,1964-1965,thousand_kernel_weight,37
COF 3644,1964-1965,thousand_kernel_weight,33.6
COF 3644,1964-1965,thousand_kernel_weight,32.8
COF 3644,1964-1965,thousand_kernel_weight,31.8
COF 3644,1964-1965,thousand_kernel_weight,39.5
COF 3644,1964-1965,thousand_kernel_weight,36.7
COF 3644,1964-1965,thousand_kernel_weight,34.5
COF 3644,1964-1965,thousand_kernel_weight,37.7
COF 3644,1964-1965,thousand_kernel_weight,37.9
COF 3644,1964-1965,thousand_kernel_weight,39.8
COF 3644,1964-1965,thousand_kernel_weight,37.5
COF 3644,1964-1965,thousand_kernel_weight,38.1
COF 3644,1964-1965,thousand_kernel_weight,37.4
COF 3644,1964-1965,thousand_kernel_weight,34.6
COF 3644,1964-1965,thousand_kernel_weight,34.8
COF 3644,1964-1965,thousand_kernel_weight,38.4
COF 3644,1964-1965,thousand_kernel_weight,38.2
COF 3005,1965-1966,days_to_heading,125
COF 3005,1965-1966,thousand_kernel_weight,29.2
COF 3008,1965-1966,days_to_heading,129
COF 3009,1965-1966,days_to_heading,125
COF 3009,1965-1966,thousand_kernel_weight,27.5
COF 3015,1965-1966,thousand_kernel_weight,36.2
COF 3021,1965-1966,days_to_heading,129
COF 3021,1965-1966,days_to_heading,123
COF 3021,1965-1966,thousand_kernel_weight,40.41
COF 3021,1965-1966,thousand_kernel_weight,32.9
COF 3022,1965-1966,days_to_heading,134
COF 3030,1965-1966,days_to_heading,132
COF 3030,1965-1966,thousand_kernel_weight,46.6
COF 3033,1965-1966,days_to_heading,119
COF 3033,1965-1966,thousand_kernel_weight,41.7
COF 3039,1965-1966,days_to_heading,131
COF 3040,1965-1966,days_to_heading,126
COF 3040,1965-1966,days_to_heading,127
COF 3040,1965-1966,days_to_heading,128
COF 3040,1965-1966,days_to_heading,130
COF 3040,1965-1966,days_to_heading,132
COF 3040,1965-1966,thousand_kernel_weight,46.9
COF 3040,1965-1966,thousand_kernel_weight,51
COF 3040,1965-1966,thousand_kernel_weight,52.8
COF 3041,1965-1966,days_to_heading,131
COF 3042,1965-1966,days_to_heading,128
COF 3060,1965-1966,days_to_heading,128
COF 3070,1965-1966,days_to_heading,133
COF 3085,1965-1966,days_to_heading,132
COF 3085,1965-1966,thousand_kernel_weight,33.6
COF 3086,1965-1966,days_to_heading,132
COF 3086,1965-1966,thousand_kernel_weight,40.6
COF 3090,1965-1966,days_to_heading,128
COF 3096,1965-1966,days_to_heading,131
COF 3115,1965-1966,days_to_heading,127
COF 3116,1965-1966,days_to_heading,126
COF 3116,1965-1966,days_to_heading,129
COF 3117,1965-1966,days_to_heading,129
COF 3133,1965-1966,days_to_heading,131
COF 3142,1965-1966,days_to_heading,123
COF 3142,1965-1966,days_to_heading,128
COF 3142,1965-1966,days_to_heading,129
COF 3142,1965-1966,thousand_kernel_weight,45
COF 3143,1965-1966,days_to_heading,132
COF 3143,1965-1966,thousand_kernel_weight,40.2
COF 3147,1965-1966,days_to_heading,133
COF 3148,1965-1966,days_to_heading,130
COF 3165,1965-1966,days_to_heading,131
COF 3174,1965-1966,days_to_heading,131
COF 3204,1965-1966,days_to_heading,131
COF 3209,1965-1966,days_to_heading,123
COF 3209,1965-1966,thousand_kernel_weight,33.1
COF 3215,1965-1966,days_to_heading,126
COF 3215,1965-1966,thousand_kernel_weight,41.3
COF 3219,1965-1966,days_to_heading,131
COF 3219,1965-1966,days_to_heading,130
COF 3282,1965-1966,thousand_kernel_weight,30.2
COF 3287,1965-1966,days_to_heading,130
COF 3287,1965-1966,thousand_kernel_weight,34.7
COF 3319,1965-1966,days_to_heading,128
COF 3324,1965-1966,days_to_heading,123
COF 3324,1965-1966,thousand_kernel_weight,35.9
COF 3325,1965-1966,days_to_heading,124
COF 3325,1965-1966,thousand_kernel_weight,52
COF 3326,1965-1966,days_to_heading,129
COF 3326,1965-1966,thousand_kernel_weight,38.2
COF 3328,1965-1966,days_to_heading,130
COF 3329,1965-1966,days_to_heading,129
COF 3331,1965-1966,days_to_heading,129
COF 3333,1965-1966,days_to_heading,126
COF 3335,1965-1966,days_to_heading,133
COF 3338,1965-1966,days_to_heading,128
COF 3386,1965-1966,days_to_heading,129
COF 3388,1965-1966,days_to_heading,126
COF 3388,1965-1966,thousand_kernel_weight,28.1
COF 3389,1965-1966,days_to_heading,130
COF 3390,1965-1966,days_to_heading,131
COF 3423,1965-1966,days_to_heading,129
COF 3425,1965-1966,days_to_heading,129
COF 3425,1965-1966,days_to_heading,128
COF 3462,1965-1966,days_to_heading,139
COF 3464,1965-1966,days_to_heading,129
COF 3464,1965-1966,thousand_kernel_weight,34.7
COF 3464,1965-1966,thousand_kernel_weight,34
COF 3484,1965-1966,days_to_heading,133
COF 3485,1965-1966,days_to_heading,128
COF 3490,1965-1966,days_to_heading,131
COF 3496,1965-1966,days_to_heading,133
COF 3505,1965-1966,days_to_heading,131
COF 3508,1965-1966,days_to_heading,122
COF 3510,1965-1966,days_to_heading,137
COF 3510,1965-1966,thousand_kernel_weight,50.2
COF 3525,1965-1966,days_to_heading,124
COF 3525,1965-1966,thousand_kernel_weight,31.2
COF 3527,1965-1966,days_to_heading,129
COF 3528,1965-1966,days_to_heading,131
COF 3529,1965-1966,days_to_heading,131
COF 3529,1965-1966,days_to_heading,132
COF 3529,1965-1966,thousand_kernel_weight,40
COF 3529,1965-1966,thousand_kernel_weight,41.5
COF 3530,1965-1966,thousand_kernel_weight,34.5
COF 3531,1965-1966,days_to_heading,129
COF 3538,1965-1966,days_to_heading,131
COF 3539,1965-1966,days_to_heading,134
COF 3539,1965-1966,thousand_kernel_weight,37.8
COF 3540,1965-1966,days_to_heading,133
COF 3540,1965-1966,days_to_heading,135
COF 3541,1965-1966,days_to_heading,129
COF 3644,1965-1966,days_to_heading,136
COF 3644,1965-1966,days_to_heading,135
COF 3644,1965-1966,days_to_heading,131
COF 3644,1965-1966,days_to_heading,137
COF 3644,1965-1966,days_to_heading,140
COF 3644,1965-1966,days_to_heading,139
COF 3644,1965-1966,days_to_heading,141
COF 3644,1965-1966,days_to_heading,134
COF 3644,1965-1966,thousand_kernel_weight,42.9
COF 3644,1965-1966,thousand_kernel_weight,45.7
COF 3644,1965-1966,thousand_kernel_weight,41
COF 3644,1965-1966,thousand_kernel_weight,44.9
COF 3644,1965-1966,thousand_kernel_weight,44.7
COF 3644,1965-1966,thousand_kernel_weight,45.8
COF 3644,1965-1966,thousand_kernel_weight,45.9
COF 3644,1965-1966,thousand_kernel_weight,44.5
COF 3644,1965-1966,thousand_kernel_weight,44.8
COF 3644,1965-1966,thousand_kernel_weight,45.2
COF 3644,1965-1966,thousand_kernel_weight,46.5
COF 3644,1965-1966,thousand_kernel_weight,45.5
COF 3644,1965-1966,thousand_kernel_weight,43.5
COF 3644,1965-1966,thousand_kernel_weight,41.6
COF 3644,1965-1966,thousand_kernel_weight,41.7
COF 3644,1965-1966,thousand_kernel_weight,38.8
COF 3644,1965-1966,thousand_kernel_weight,41.2
COF 3644,1965-1966,thousand_kernel_weight,42.3
COF 3644,1965-1966,thousand_kernel_weight,43.4
COF 3644,1965-1966,thousand_kernel_weight,42.8
COF 3644,1965-1966,thousand_kernel_weight,42
COF 3644,1965-1966,thousand_kernel_weight,46.3
COF 3644,1965-1966,thousand_kernel_weight,38.3
COF 3644,1965-1966,thousand_kernel_weight,38.2
COF 3644,1965-1966,thousand_kernel_weight,40
COF 3644,1965-1966,thousand_kernel_weight,41.4
COF 3644,1965-1966,thousand_kernel_weight,36.1
